data_id,cluster_id,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22
23,0,0.36231884057971014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1065056272303047,0.17647058823529413,0.0,1.0,0.0,0.0
25,0,0.2463768115942029,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12242657150699973,0.0,0.0,1.0,0.0,0.0
41,0,0.18840579710144928,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03623387318144387,0.0,0.0,1.0,0.0,0.0
53,0,0.11594202898550725,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.052429316497392256,0.11764705882352941,0.0,1.0,0.0,0.0
85,0,0.08695652173913043,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07521273675542135,0.029411764705882353,0.0,1.0,0.0,0.0
89,0,0.17391304347826086,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04309634916277793,0.14705882352941177,0.0,1.0,0.0,0.0
96,0,0.36231884057971014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07109525116662092,0.0,0.0,1.0,0.0,0.0
110,0,0.08695652173913043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10815262146582487,0.029411764705882353,0.0,1.0,0.0,0.0
125,0,0.21739130434782608,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04309634916277793,0.029411764705882353,0.0,1.0,0.0,0.0
127,0,0.2608695652173913,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10266264068075762,0.0,0.0,1.0,0.0,0.0
160,0,0.36231884057971014,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.034037880867416964,0.058823529411764705,0.0,1.0,0.0,0.0
165,0,0.21739130434782608,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.052703815536645625,0.0,0.0,1.0,0.0,0.0
181,0,0.3188405797101449,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02525391161130936,0.0,0.0,1.0,0.0,0.0
192,0,0.391304347826087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07493823771616799,0.08823529411764706,0.0,1.0,0.0,0.0
276,0,0.2028985507246377,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.052429316497392256,0.08823529411764706,0.0,1.0,0.0,0.0
277,0,0.5362318840579711,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.022508921218775735,0.0,0.0,1.0,0.0,0.0
280,0,0.2898550724637681,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004666483667307164,0.029411764705882353,0.0,1.0,0.0,0.0
