data_id,cluster_id,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22
8,0,0.2318840579710145,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.04666483667307164,0.0,0.0,1.0,0.0,0.0
12,0,0.4057971014492754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05791929728245951,0.029411764705882353,0.0,1.0,0.0,0.0
16,0,0.391304347826087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.016195443315948393,0.08823529411764706,0.0,1.0,0.0,0.0
25,0,0.2463768115942029,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12242657150699973,0.0,0.0,1.0,0.0,0.0
31,0,0.15942028985507245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07027175404886082,0.0,0.0,1.0,0.0,0.0
33,0,0.13043478260869565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14411199560801538,0.0,0.0,1.0,0.0,0.0
34,0,0.2463768115942029,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01564644523744167,0.0,0.0,1.0,0.0,0.0
41,0,0.18840579710144928,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03623387318144387,0.0,0.0,1.0,0.0,0.0
50,0,0.5652173913043478,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.010979961570134504,0.029411764705882353,0.0,1.0,0.0,0.0
53,0,0.11594202898550725,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.052429316497392256,0.11764705882352941,0.0,1.0,0.0,0.0
71,0,0.2028985507246377,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0030194894317869887,0.14705882352941177,0.0,1.0,0.0,0.0
78,0,0.391304347826087,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04337084820203129,0.0,0.0,1.0,0.0,0.0
81,0,0.2463768115942029,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0043919846280538015,0.0,0.0,1.0,0.0,0.0
